dataset,file_path,size_bytes,row_count,column_count,header_columns
bike_rentals,extracted/bike_rentals/Bike rentals/Bike_rentals_in_Austin_Texas.csv,31666,90,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
bike_rentals,extracted/bike_rentals/Bike rentals/Bike_rentals_in_Charlotte_North_Carolina.csv,14944,39,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
bike_rentals,extracted/bike_rentals/Bike rentals/Bike_rentals_in_Chicago_Illinois.csv,33305,122,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
bike_rentals,extracted/bike_rentals/Bike rentals/Bike_rentals_in_Columbus_Ohio.csv,0,,,
bike_rentals,extracted/bike_rentals/Bike rentals/Bike_rentals_in_Dallas_Texas.csv,15515,55,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
bike_rentals,extracted/bike_rentals/Bike rentals/Bike_rentals_in_Detroit_Michigan.csv,13160,36,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
bike_rentals,extracted/bike_rentals/Bike rentals/Bike_rentals_in_El_Paso_Texas.csv,6745,18,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
bike_rentals,extracted/bike_rentals/Bike rentals/Bike_rentals_in_Fort_Worth_Texas.csv,14980,39,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
bike_rentals,extracted/bike_rentals/Bike rentals/Bike_rentals_in_Houston_Texas.csv,20692,70,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
bike_rentals,extracted/bike_rentals/Bike rentals/Bike_rentals_in_Indianapolis_Indiana.csv,16119,43,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
bike_rentals,extracted/bike_rentals/Bike rentals/Bike_rentals_in_Jacksonville_Florida.csv,20581,54,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
bike_rentals,extracted/bike_rentals/Bike rentals/Bike_rentals_in_Los_Angeles_California.csv,45815,122,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
bike_rentals,extracted/bike_rentals/Bike rentals/Bike_rentals_in_Memphis_Tennessee.csv,7484,20,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
bike_rentals,extracted/bike_rentals/Bike rentals/Bike_rentals_in_New_York_New_York.csv,44510,121,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
bike_rentals,extracted/bike_rentals/Bike rentals/Bike_rentals_in_Philadelphia_Pennsylvania.csv,27418,77,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
bike_rentals,extracted/bike_rentals/Bike rentals/Bike_rentals_in_Phoenix_Arizona.csv,31419,84,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
bike_rentals,extracted/bike_rentals/Bike rentals/Bike_rentals_in_San_Antonio_Texas.csv,15027,39,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
bike_rentals,extracted/bike_rentals/Bike rentals/Bike_rentals_in_San_Diego_California.csv,43146,112,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
bike_rentals,extracted/bike_rentals/Bike rentals/Bike_rentals_in_San_Jose_California.csv,37299,109,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
cafes,extracted/cafes/Cafes/Cafes_in_Austin_Texas.csv,42088,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
cafes,extracted/cafes/Cafes/Cafes_in_Charlotte_North_Carolina.csv,45076,122,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
cafes,extracted/cafes/Cafes/Cafes_in_Chicago_Illinois.csv,43826,122,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
cafes,extracted/cafes/Cafes/Cafes_in_Columbus_Ohio.csv,43189,121,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
cafes,extracted/cafes/Cafes/Cafes_in_Dallas_Texas.csv,42485,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
cafes,extracted/cafes/Cafes/Cafes_in_Detroit_Michigan.csv,42424,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
cafes,extracted/cafes/Cafes/Cafes_in_El_Paso_Texas.csv,41934,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
cafes,extracted/cafes/Cafes/Cafes_in_Fort_Worth_Texas.csv,42908,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
cafes,extracted/cafes/Cafes/Cafes_in_Houston_Texas.csv,42768,122,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
cafes,extracted/cafes/Cafes/Cafes_in_Indianapolis_Indiana.csv,43720,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
cafes,extracted/cafes/Cafes/Cafes_in_Jacksonville_Florida.csv,44532,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
cafes,extracted/cafes/Cafes/Cafes_in_Los_Angeles_California.csv,44188,122,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
cafes,extracted/cafes/Cafes/Cafes_in_Memphis_Tennessee.csv,42887,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
cafes,extracted/cafes/Cafes/Cafes_in_New_York_New_York.csv,41925,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
cafes,extracted/cafes/Cafes/Cafes_in_Philadelphia_Pennsylvania.csv,43918,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
cafes,extracted/cafes/Cafes/Cafes_in_Phoenix_Arizona.csv,43296,122,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
cafes,extracted/cafes/Cafes/Cafes_in_San_Antonio_Texas.csv,43542,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
cafes,extracted/cafes/Cafes/Cafes_in_San_Diego_California.csv,44162,122,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
cafes,extracted/cafes/Cafes/Cafes_in_San_Francisco_California.csv,43057,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
cafes,extracted/cafes/Cafes/Cafes_in_San_Jose_California.csv,43508,122,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
car_dealerships,extracted/car_dealerships/Car Dealerships/Car_Dealerships_in_Austin_Texas.csv,44053,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
car_dealerships,extracted/car_dealerships/Car Dealerships/Car_Dealerships_in_Charlotte_North_Carolina.csv,46916,122,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
car_dealerships,extracted/car_dealerships/Car Dealerships/Car_Dealerships_in_Chicago_Illinois.csv,44336,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
car_dealerships,extracted/car_dealerships/Car Dealerships/Car_Dealerships_in_Columbus_Ohio.csv,44345,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
car_dealerships,extracted/car_dealerships/Car Dealerships/Car_Dealerships_in_Dallas_Texas.csv,44443,122,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
car_dealerships,extracted/car_dealerships/Car Dealerships/Car_Dealerships_in_Detroit_Michigan.csv,44858,122,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
car_dealerships,extracted/car_dealerships/Car Dealerships/Car_Dealerships_in_El_Paso_Texas.csv,43484,121,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
car_dealerships,extracted/car_dealerships/Car Dealerships/Car_Dealerships_in_Fort_Worth_Texas.csv,45209,122,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
car_dealerships,extracted/car_dealerships/Car Dealerships/Car_Dealerships_in_Houston_Texas.csv,43963,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
car_dealerships,extracted/car_dealerships/Car Dealerships/Car_Dealerships_in_Indianapolis_Indiana.csv,45394,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
car_dealerships,extracted/car_dealerships/Car Dealerships/Car_Dealerships_in_Jacksonville_Florida.csv,46078,121,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
car_dealerships,extracted/car_dealerships/Car Dealerships/Car_Dealerships_in_Los_Angeles_California.csv,45348,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
car_dealerships,extracted/car_dealerships/Car Dealerships/Car_Dealerships_in_Memphis_Tennessee.csv,44268,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
car_dealerships,extracted/car_dealerships/Car Dealerships/Car_Dealerships_in_New_York_New_York.csv,43913,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
car_dealerships,extracted/car_dealerships/Car Dealerships/Car_Dealerships_in_Philadelphia_Pennsylvania.csv,45591,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
car_dealerships,extracted/car_dealerships/Car Dealerships/Car_Dealerships_in_Phoenix_Arizona.csv,44823,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
car_dealerships,extracted/car_dealerships/Car Dealerships/Car_Dealerships_in_San_Antonio_Texas.csv,45517,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
car_dealerships,extracted/car_dealerships/Car Dealerships/Car_Dealerships_in_San_Diego_California.csv,45037,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
car_dealerships,extracted/car_dealerships/Car Dealerships/Car_Dealerships_in_San_Francisco_California.csv,25628,68,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
car_dealerships,extracted/car_dealerships/Car Dealerships/Car_Dealerships_in_San_Jose_California.csv,44860,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
clothing_stores,extracted/clothing_stores/Clothing stores/Clothing_stores_in_Austin_Texas.csv,42619,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
clothing_stores,extracted/clothing_stores/Clothing stores/Clothing_stores_in_Charlotte_North_Carolina.csv,44809,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
clothing_stores,extracted/clothing_stores/Clothing stores/Clothing_stores_in_Chicago_Illinois.csv,42613,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
clothing_stores,extracted/clothing_stores/Clothing stores/Clothing_stores_in_Columbus_Ohio.csv,42740,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
clothing_stores,extracted/clothing_stores/Clothing stores/Clothing_stores_in_Dallas_Texas.csv,43255,121,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
clothing_stores,extracted/clothing_stores/Clothing stores/Clothing_stores_in_Detroit_Michigan.csv,42878,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
clothing_stores,extracted/clothing_stores/Clothing stores/Clothing_stores_in_El_Paso_Texas.csv,42704,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
clothing_stores,extracted/clothing_stores/Clothing stores/Clothing_stores_in_Fort_Worth_Texas.csv,43810,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
clothing_stores,extracted/clothing_stores/Clothing stores/Clothing_stores_in_Houston_Texas.csv,44016,122,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
clothing_stores,extracted/clothing_stores/Clothing stores/Clothing_stores_in_Indianapolis_Indiana.csv,43644,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
clothing_stores,extracted/clothing_stores/Clothing stores/Clothing_stores_in_Jacksonville_Florida.csv,44612,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
clothing_stores,extracted/clothing_stores/Clothing stores/Clothing_stores_in_Los_Angeles_California.csv,44694,122,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
clothing_stores,extracted/clothing_stores/Clothing stores/Clothing_stores_in_Memphis_Tennessee.csv,43260,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
clothing_stores,extracted/clothing_stores/Clothing stores/Clothing_stores_in_New_York_New_York.csv,43486,122,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
clothing_stores,extracted/clothing_stores/Clothing stores/Clothing_stores_in_Philadelphia_Pennsylvania.csv,44727,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
clothing_stores,extracted/clothing_stores/Clothing stores/Clothing_stores_in_Phoenix_Arizona.csv,43788,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
clothing_stores,extracted/clothing_stores/Clothing stores/Clothing_stores_in_San_Antonio_Texas.csv,43990,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
clothing_stores,extracted/clothing_stores/Clothing stores/Clothing_stores_in_San_Diego_California.csv,44078,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
clothing_stores,extracted/clothing_stores/Clothing stores/Clothing_stores_in_San_Francisco_California.csv,44828,122,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
clothing_stores,extracted/clothing_stores/Clothing stores/Clothing_stores_in_San_Jose_California.csv,43507,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
coffee_shops,extracted/coffee_shops/Coffee shops/Coffee_shops_in_Austin_Texas.csv,43349,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
coffee_shops,extracted/coffee_shops/Coffee shops/Coffee_shops_in_Charlotte_North_Carolina.csv,45034,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
coffee_shops,extracted/coffee_shops/Coffee shops/Coffee_shops_in_Chicago_Illinois.csv,44162,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
coffee_shops,extracted/coffee_shops/Coffee shops/Coffee_shops_in_Columbus_Ohio.csv,43501,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
coffee_shops,extracted/coffee_shops/Coffee shops/Coffee_shops_in_Dallas_Texas.csv,43534,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
coffee_shops,extracted/coffee_shops/Coffee shops/Coffee_shops_in_Detroit_Michigan.csv,43323,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
coffee_shops,extracted/coffee_shops/Coffee shops/Coffee_shops_in_El_Paso_Texas.csv,42470,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
coffee_shops,extracted/coffee_shops/Coffee shops/Coffee_shops_in_Fort_Worth_Texas.csv,43371,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
coffee_shops,extracted/coffee_shops/Coffee shops/Coffee_shops_in_Houston_Texas.csv,42935,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
coffee_shops,extracted/coffee_shops/Coffee shops/Coffee_shops_in_Indianapolis_Indiana.csv,44387,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
coffee_shops,extracted/coffee_shops/Coffee shops/Coffee_shops_in_Jacksonville_Florida.csv,44686,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
coffee_shops,extracted/coffee_shops/Coffee shops/Coffee_shops_in_Los_Angeles_California.csv,44551,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
coffee_shops,extracted/coffee_shops/Coffee shops/Coffee_shops_in_Memphis_Tennessee.csv,43075,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
coffee_shops,extracted/coffee_shops/Coffee shops/Coffee_shops_in_New_York_New_York.csv,43970,121,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
coffee_shops,extracted/coffee_shops/Coffee shops/Coffee_shops_in_Philadelphia_Pennsylvania.csv,44939,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
coffee_shops,extracted/coffee_shops/Coffee shops/Coffee_shops_in_Phoenix_Arizona.csv,43910,122,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
coffee_shops,extracted/coffee_shops/Coffee shops/Coffee_shops_in_San_Antonio_Texas.csv,45388,122,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
coffee_shops,extracted/coffee_shops/Coffee shops/Coffee_shops_in_San_Diego_California.csv,44633,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
coffee_shops,extracted/coffee_shops/Coffee shops/Coffee_shops_in_San_Francisco_California.csv,44544,120,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
coffee_shops,extracted/coffee_shops/Coffee shops/Coffee_shops_in_San_Jose_California.csv,43445,121,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
distilleries,extracted/distilleries/Distilleries/Distilleries_in_Chicago_Illinois.csv,5235,14,8,Name|URL|Query|Rating|Reviews|Phone|Address|Website
